duration,num_voted_users,num_critic_for_reviews,movie_facebook_likes,imdb_score,budget,gross,title_year,director_name,movie_title
115.0,,,0.0,6.9,24000000.0,32662299.0,2000.0,Bonnie Hunt,Return to Me 
101.0,149835.0,247.0,0.0,,24000000.0,31452765.0,2008.0,Kevin Smith,Zack and Miri Make a Porno 
110.0,30119.0,156.0,455.0,6.3,24000000.0,25167270.0,2000.0,,Nurse Betty 
94.0,109620.0,271.0,15000.0,6.2,25000000.0,32416109.0,2009.0,Grant Heslov,The Men Who Stare at Goats 
88.0,5431.0,45.0,,5.3,24000000.0,20218.0,2001.0,George Gallo,Double Take 
127.0,125421.0,133.0,0.0,7.3,24000000.0,28871190.0,1999.0,James Mangold,
95.0,22844.0,84.0,876.0,5.6,24000000.0,16964743.0,2004.0,Robert Luketic,Win a Date with Tad Hamilton! 
87.0,14637.0,70.0,619.0,6.2,24000000.0,16290976.0,,Tim Hill,Muppets from Space 
118.0,10895.0,32.0,0.0,5.2,24000000.0,13000000.0,1978.0,Sidney Lumet,
107.0,11709.0,51.0,650.0,5.3,24000000.0,12372410.0,,Brian Robbins,Ready to Rumble 
124.0,10100.0,73.0,153.0,5.4,24000000.0,8427204.0,1999.0,Ron Shelton,Play It to the Bone 
89.0,16437.0,169.0,0.0,4.9,24000000.0,9639242.0,2011.0,Douglas McGrath,I Don't Know How She Does It 
88.0,72552.0,365.0,13000.0,5.5,24000000.0,25003072.0,2010.0,Alexandre Aja,Piranha 3D 
,12821.0,113.0,0.0,6.7,23000000.0,6144806.0,2004.0,Kevin Spacey,Beyond the Sea 
93.0,2265.0,18.0,839.0,3.9,24000000.0,4308981.0,1998.0,Steve Boyum,Meet the Deedles 
80.0,2541.0,10.0,408.0,7.2,28000000.0,669276.0,1993.0,Richard Williams,The Princess and the Cobbler 
120.0,,16.0,181.0,5.1,,42880.0,2004.0,Mary McGuckian,The Bridge of San Luis Rey 
98.0,80574.0,,12000.0,6.5,24000000.0,23225911.0,2010.0,George Tillman Jr.,Faster 
,214091.0,212.0,13000.0,8.2,24000000.0,4710455.0,,Hayao Miyazaki,
88.0,386217.0,445.0,,7.7,23600000.0,,,Ruben Fleischer,Zombieland 
201.0,316020.0,446.0,0.0,7.2,207000000.0,218051260.0,,,King Kong 
90.0,,108.0,0.0,6.1,20000000.0,,1998.0,Frank Coraci,The Waterboy 
127.0,837759.0,223.0,17000.0,8.8,18000000.0,290158751.0,1980.0,Irvin Kershner,Star Wars: Episode V - The Empire Strikes Back 
119.0,172405.0,,0.0,6.8,19000000.0,65807024.0,1995.0,Michael Bay,Bad Boys 
85.0,83269.0,43.0,0.0,6.8,23000000.0,86930411.0,1991.0,David Zucker,The Naked Gun 2½: The Smell of Fear 
98.0,181058.0,,0.0,6.7,23000000.0,53302314.0,2000.0,James Wong,Final Destination 
101.0,,421.0,,7.1,12500000.0,,2011.0,George Clooney,The Ides of March 
112.0,193962.0,214.0,5000.0,7.1,23000000.0,39235088.0,2000.0,David Twohy,Pitch Black 
97.0,19709.0,92.0,0.0,,23000000.0,27338033.0,,Tony Goldwyn,Someone Like You... 
126.0,355126.0,574.0,148000.0,8.0,23000000.0,25556065.0,2013.0,Spike Jonze,
106.0,32513.0,216.0,,7.5,23000000.0,,2016.0,Dexter Fletcher,Eddie the Eagle 
97.0,53415.0,140.0,0.0,6.6,23000000.0,21973182.0,2001.0,John Dahl,Joy Ride 
100.0,4191.0,28.0,0.0,5.4,,4756.0,2013.0,Jonathan Newman,The Adventurer: The Curse of the Midas Box 
114.0,14786.0,36.0,638.0,6.1,23000000.0,18653615.0,1999.0,Wayne Wang,Anywhere But Here 
,,65.0,,6.1,23000000.0,,2004.0,Andy Cadiff,
,3914.0,53.0,153.0,5.6,23000000.0,13019253.0,,Michael Dinner,
93.0,,394.0,0.0,5.8,23000000.0,18934858.0,2011.0,Steven Soderbergh,Haywire 
92.0,30840.0,80.0,0.0,,23000000.0,20763013.0,1987.0,Joseph Sargent,Jaws: The Revenge 
98.0,20163.0,45.0,1000.0,6.7,23000000.0,12782508.0,1996.0,Jerry Zaks,Marvin's Room 
94.0,3174.0,47.0,376.0,5.1,23000000.0,11508423.0,2008.0,Fred Durst,The Longshots 
102.0,17740.0,90.0,0.0,7.2,,,1999.0,,The End of the Affair 
98.0,14473.0,30.0,0.0,6.0,23000000.0,7434726.0,1991.0,Simon Wincer,Harley Davidson and the Marlboro Man 
121.0,60115.0,232.0,0.0,7.2,,,2007.0,,In the Valley of Elah 
111.0,32003.0,165.0,0.0,,19430000.0,6109075.0,2009.0,,Coco Before Chanel 
90.0,4693.0,45.0,0.0,6.3,11000000.0,,,Jon Cassar,Forsaken 
100.0,8924.0,155.0,0.0,6.2,23000000.0,2708188.0,2009.0,Stephen Frears,Chéri 
,,6.0,532.0,6.8,,,,,Rogue             
141.0,,118.0,767.0,6.2,23000000.0,16123851.0,2004.0,Mira Nair,Vanity Fair 
139.0,6263.0,55.0,,6.9,23000000.0,,2009.0,Teddy Chan,Bodyguards and Assassins 
114.0,209396.0,314.0,11000.0,6.8,25000000.0,71975611.0,2007.0,Mikael Håfström,1408 
96.0,136667.0,103.0,13000.0,7.1,22700000.0,38119483.0,1987.0,Mel Brooks,
111.0,53341.0,183.0,18000.0,7.1,22500000.0,4190530.0,2014.0,Russell Crowe,
127.0,154199.0,77.0,0.0,7.0,22000000.0,217631306.0,1990.0,Jerry Zucker,Ghost 
107.0,247289.0,171.0,0.0,7.1,23000000.0,176483808.0,1998.0,Bobby Farrelly,There's Something About Mary 
97.0,64742.0,64.0,0.0,6.4,22000000.0,144833357.0,1994.0,John Pasquin,The Santa Clause 
127.0,26434.0,92.0,0.0,7.0,20000000.0,75597042.0,,John Lee Hancock,The Rookie 
110.0,44021.0,112.0,0.0,6.2,22000000.0,,2007.0,Andy Fickman,The Game Plan 
135.0,54631.0,69.0,0.0,7.5,35000000.0,70960517.0,1995.0,Clint Eastwood,The Bridges of Madison County 
84.0,47383.0,75.0,1000.0,4.8,22000000.0,55762229.0,2001.0,Luke Greenfield,The Animal 
240.0,,95.0,12000.0,8.1,22000000.0,,1982.0,Richard Attenborough,
122.0,,180.0,55000.0,7.3,22000000.0,54235441.0,2014.0,Lasse Hallström,The Hundred-Foot Journey 
114.0,48909.0,53.0,0.0,5.8,22000000.0,50728000.0,1995.0,Irwin Winkler,The Net 
132.0,121937.0,129.0,15000.0,7.6,22000000.0,,2001.0,Jessie Nelson,I Am Sam 
170.0,,61.0,15000.0,5.6,22000000.0,59696176.0,2014.0,Christopher Spencer,Son of God 
133.0,208092.0,226.0,,7.0,,51483949.0,2003.0,Len Wiseman,Underworld 
112.0,62584.0,116.0,0.0,6.6,22000000.0,36020063.0,2005.0,Mikael Håfström,Derailed 
108.0,52888.0,248.0,0.0,6.5,21000000.0,33313582.0,2009.0,Steven Soderbergh,The Informant! 
,13455.0,23.0,2000.0,7.4,22000000.0,25842000.0,1993.0,Richard Attenborough,Shadowlands 
83.0,41239.0,98.0,887.0,4.6,22000000.0,22264487.0,2005.0,Mike Bigelow,Deuce Bigalow: European Gigolo 
105.0,59805.0,168.0,0.0,6.4,26000000.0,30659817.0,2013.0,Ken Scott,Delivery Man 
110.0,28621.0,159.0,11000.0,6.0,40000000.0,5773519.0,2015.0,Paul McGuigan,Victor Frankenstein 
108.0,2587.0,134.0,0.0,6.4,,3108216.0,2016.0,Susanna White,Our Kind of Traitor 
96.0,33287.0,97.0,739.0,5.9,22000000.0,19351569.0,2001.0,Dennis Dugan,Saving Silverman 
94.0,15665.0,88.0,0.0,6.4,22000000.0,49002815.0,2012.0,David Bowers,Diary of a Wimpy Kid: Dog Days 
142.0,31227.0,85.0,0.0,6.6,22000000.0,19283782.0,1999.0,Spike Lee,
,128593.0,181.0,0.0,6.9,22000000.0,30059386.0,,Kevin Smith,Jay and Silent Bob Strike Back 
136.0,263336.0,257.0,0.0,6.9,126000000.0,35799026.0,2005.0,Michael Bay,The Island 
106.0,25462.0,95.0,804.0,,,17951431.0,2001.0,Daniel Sackheim,The Glass House 
106.0,60926.0,423.0,23000.0,6.4,22000000.0,29997095.0,2016.0,Ethan Coen,"Hail, Caesar! "
98.0,18900.0,93.0,0.0,5.3,22000000.0,14252830.0,2001.0,Harry Elfont,Josie and the Pussycats 
100.0,82804.0,203.0,15000.0,,22000000.0,19783777.0,2013.0,Gary Fleder,Homefront 
95.0,,38.0,0.0,5.7,22000000.0,,2000.0,Uli Edel,The Little Vampire 
107.0,56813.0,,0.0,6.7,,12784713.0,2004.0,David O. Russell,I Heart Huckabees 
104.0,35018.0,75.0,,3.9,23500000.0,10696210.0,1993.0,Fred Dekker,RoboCop 3 
104.0,2253.0,18.0,158.0,4.1,22000000.0,5974653.0,2001.0,,Megiddo: The Omega Code 2 
143.0,,22.0,104.0,6.2,25000000.0,5000000.0,1970.0,Blake Edwards,Darling Lili 
77.0,8176.0,41.0,272.0,3.8,22000000.0,,1999.0,Hugh Wilson,Dudley Do-Right 
,26767.0,148.0,0.0,5.1,25000000.0,16027866.0,2015.0,Camille Delamarre,The Transporter Refueled 
114.0,31433.0,111.0,,6.4,,4829497.0,,Laurence Dunmore,The Libertine 
,59507.0,231.0,,7.8,21000000.0,4398392.0,2006.0,,
116.0,21394.0,115.0,11000.0,7.8,22000000.0,1050445.0,2005.0,Christian Carion,Joyeux Noel 
100.0,29322.0,176.0,0.0,6.1,,13746550.0,2012.0,David Palmer,Hit and Run 
104.0,16831.0,98.0,687.0,,,20668843.0,2008.0,Callie Khouri,Mad Money 
92.0,48873.0,149.0,11000.0,6.3,22000000.0,2963012.0,2014.0,Rowan Joffe,Before I Go to Sleep 
92.0,,84.0,0.0,7.7,12000000.0,,,William Friedkin,Sorcerer 
,34985.0,,0.0,5.4,22000000.0,1796024.0,2010.0,John Curran,Stone 
120.0,5166.0,78.0,815.0,7.3,,634277.0,2007.0,Laurent Tirard,Molière 
116.0,83171.0,288.0,17000.0,6.8,22000000.0,,2013.0,Scott Cooper,Out of the Furnace 
119.0,,299.0,0.0,7.3,25000000.0,49024969.0,2007.0,Tony Gilroy,Michael Clayton 
101.0,12278.0,27.0,758.0,6.5,21500000.0,22294341.0,1996.0,Peter Segal,My Fellow Americans 
117.0,69980.0,,0.0,,21500000.0,24362501.0,1999.0,Mark Pellington,
106.0,6920.0,,0.0,6.7,22000000.0,,,,Underdogs 
112.0,67893.0,275.0,18000.0,6.3,17000000.0,,2012.0,Woody Allen,To Rome with Love 
136.0,19832.0,43.0,0.0,5.9,21000000.0,46700000.0,1982.0,Clint Eastwood,Firefox 
81.0,,163.0,0.0,,21000000.0,52008288.0,1999.0,Trey Parker,South Park: Bigger Longer & Uncut 
87.0,89547.0,168.0,0.0,7.4,9000000.0,8579684.0,2007.0,,Death at a Funeral 
96.0,,60.0,1000.0,4.8,17000000.0,42660000.0,1993.0,Stuart Gillard,Teenage Mutant Ninja Turtles III 
106.0,,85.0,0.0,6.3,21000000.0,40219708.0,2001.0,Brian Robbins,Hardball 
122.0,533607.0,539.0,,7.8,21000000.0,132088910.0,2012.0,David O. Russell,Silver Linings Playbook 
123.0,,84.0,10000.0,7.5,21000000.0,36581633.0,,Richard LaGravenese,Freedom Writers 
133.0,6067.0,75.0,0.0,6.0,,37721949.0,2010.0,Tyler Perry,For Colored Girls 
,237248.0,171.0,0.0,6.8,21000000.0,25296447.0,2002.0,Louis Leterrier,The Transporter 
110.0,80556.0,140.0,0.0,6.6,20000000.0,24848292.0,2008.0,Jeff Wadlow,Never Back Down 
104.0,,85.0,897.0,4.6,21000000.0,17757087.0,1999.0,Katt Shea,The Rage: Carrie 2 
,4398.0,5.0,,2.9,3000000.0,,,,The Bachelor             
98.0,45992.0,217.0,7000.0,7.1,,9430988.0,2009.0,Sam Mendes,Away We Go 
120.0,15079.0,131.0,1000.0,6.1,21000000.0,16284360.0,2008.0,Joshua Michael Stern,Swing Vote 
,11983.0,111.0,365.0,6.7,21000000.0,6830957.0,2002.0,,Moonlight Mile 
,149066.0,,24000.0,7.1,20000000.0,24104113.0,2011.0,Tomas Alfredson,Tinker Tailor Soldier Spy 
102.0,2295.0,16.0,284.0,5.8,21000000.0,15593.0,1999.0,John Duigan,Molly 
91.0,,276.0,17000.0,6.7,21000000.0,958319.0,2011.0,Jodie Foster,The Beaver 
,,11.0,0.0,5.8,,69700000.0,1982.0,Colin Higgins,The Best Little Whorehouse in Texas 
115.0,,196.0,6000.0,6.8,31000000.0,,1999.0,David Cronenberg,eXistenZ 
,661017.0,,,8.5,18000000.0,,1981.0,Steven Spielberg,
120.0,200077.0,37.0,0.0,6.6,18000000.0,173585516.0,1992.0,Chris Columbus,Home Alone 2: Lost in New York 
135.0,139288.0,171.0,0.0,7.7,,,1977.0,Steven Spielberg,Close Encounters of the Third Kind 
90.0,24969.0,148.0,0.0,4.7,20000000.0,20259297.0,2006.0,Jim Sonzero,
100.0,84824.0,,0.0,6.4,28000000.0,153665036.0,1987.0,Tony Scott,Beverly Hills Cop II 
105.0,30058.0,121.0,800.0,,33000000.0,132541238.0,2003.0,Adam Shankman,Bringing Down the House 
,887467.0,185.0,,8.6,19000000.0,130727000.0,,Jonathan Demme,The Silence of the Lambs 
94.0,114610.0,61.0,0.0,7.0,20000000.0,121697350.0,1992.0,Penelope Spheeris,Wayne's World 
101.0,47794.0,156.0,0.0,7.1,20000000.0,,2010.0,Jeff Tremaine,Jackass 3D 
,51314.0,75.0,0.0,5.7,20000000.0,102922376.0,1978.0,Jeannot Szwarc,Jaws 2 
91.0,17829.0,100.0,0.0,3.7,20000000.0,,2008.0,Raja Gosnell,Beverly Hills Chihuahua 
112.0,300110.0,511.0,131000.0,,20000000.0,137387272.0,2013.0,James Wan,The Conjuring 
95.0,22679.0,75.0,773.0,4.6,32000000.0,82301521.0,2005.0,Brian Levant,Are We There Yet? 
100.0,35965.0,148.0,11000.0,4.9,,84518155.0,,Ben Falcone,Tammy 
105.0,186984.0,253.0,,6.9,20000000.0,80050171.0,2007.0,D.J. Caruso,Disturbia 
108.0,210680.0,204.0,0.0,7.1,35000000.0,,2003.0,Richard Linklater,
,,72.0,0.0,5.8,18000000.0,70360285.0,1995.0,Paul W.S. Anderson,Mortal Kombat 
114.0,44979.0,98.0,0.0,7.0,30000000.0,12831121.0,2004.0,Paul McGuigan,Wicker Park 
109.0,98794.0,62.0,0.0,5.4,37000000.0,69148997.0,2004.0,Keenen Ivory Wayans,White Chicks 
,205284.0,549.0,22000.0,,,82624961.0,2011.0,Alexander Payne,The Descendants 
117.0,58222.0,106.0,0.0,7.1,20000000.0,67325559.0,2003.0,Andrew Davis,Holes 
,62421.0,,10000.0,5.8,20000000.0,62933793.0,2010.0,Julie Anne Robinson,The Last Song 
134.0,439176.0,597.0,83000.0,8.1,,56667870.0,2013.0,Steve McQueen,12 Years a Slave 
118.0,28649.0,,2000.0,,20000000.0,56398162.0,2002.0,Charles Stone III,
121.0,7664.0,40.0,0.0,4.4,20000000.0,60072596.0,2010.0,,Why Did I Get Married Too? 
105.0,357581.0,111.0,16000.0,7.9,20000000.0,56362352.0,1990.0,Tim Burton,Edward Scissorhands 
,44723.0,151.0,51000.0,7.6,20000000.0,56154094.0,2016.0,Thea Sharrock,Me Before You 
114.0,,31.0,,4.8,20000000.0,65623128.0,2012.0,Tyler Perry,Madea's Witness Protection 
104.0,82476.0,138.0,0.0,7.8,1800000.0,,1971.0,William Friedkin,The French Connection 
100.0,4654.0,,18000.0,6.7,20000000.0,55461307.0,2016.0,Jon Lucas,Bad Moms 
85.0,,99.0,806.0,2.7,20000000.0,48546578.0,2006.0,,Date Movie 
72.0,13324.0,80.0,302.0,5.8,20000000.0,48423368.0,2002.0,Robin Budd,Return to Never Land 
128.0,61114.0,364.0,22000.0,7.5,20000000.0,52066000.0,2014.0,Ava DuVernay,Selma 
72.0,11634.0,85.0,227.0,5.4,,47887943.0,2003.0,,The Jungle Book 2 
89.0,25960.0,140.0,1000.0,4.1,20000000.0,46363118.0,2005.0,,Boogeyman 
96.0,62364.0,184.0,0.0,5.9,20000000.0,47852604.0,2007.0,Mennan Yapo,Premonition 
77.0,13319.0,89.0,347.0,6.3,,,2000.0,Jun Falkenstein,The Tigger Movie 
123.0,141663.0,265.0,,7.0,,41573740.0,2009.0,Jaume Collet-Serra,Orphan 
111.0,18915.0,61.0,33000.0,6.8,20000000.0,42652003.0,2015.0,Boaz Yakin,Max 
30.0,1922.0,3.0,211.0,3.5,,,,,Meet the Browns             
,89687.0,112.0,,2.3,,,2007.0,Jason Friedberg,Epic Movie 
,,166.0,,6.9,20000000.0,37567440.0,1982.0,John Milius,
128.0,195333.0,474.0,80000.0,8.1,20000000.0,44988180.0,2015.0,Tom McCarthy,Spotlight 
110.0,,165.0,0.0,6.1,22000000.0,39263506.0,2008.0,Neil LaBute,Lakeview Terrace 
137.0,38658.0,131.0,930.0,,20000000.0,39143839.0,,Takashi Shimizu,The Grudge 2 
124.0,5427.0,29.0,0.0,5.5,20000000.0,37672350.0,1998.0,Kevin Rodney Sullivan,How Stella Got Her Groove Back 
93.0,49680.0,43.0,0.0,6.2,20000000.0,38037513.0,1991.0,Peter Hewitt,Bill & Ted's Bogus Journey 
115.0,28005.0,111.0,0.0,6.2,20000000.0,37442180.0,2006.0,,Man of the Year 
,18481.0,90.0,4000.0,5.9,20000000.0,,1979.0,Gary Nelson,The Black Hole 
105.0,79461.0,333.0,10000.0,,20000000.0,35596227.0,2010.0,Anton Corbijn,The American 
127.0,,37.0,0.0,6.7,20000000.0,35422828.0,1997.0,,
82.0,39095.0,122.0,16000.0,3.5,20000000.0,36658108.0,2010.0,Jason Friedberg,Vampires Suck 
143.0,,285.0,0.0,7.5,25000000.0,34300771.0,2006.0,Alejandro G. Iñárritu,Babel 
,54242.0,156.0,14000.0,6.6,,34290142.0,2014.0,Shawn Levy,
104.0,99236.0,,0.0,7.5,20000000.0,33422556.0,2008.0,John Patrick Shanley,Doubt 
98.0,136048.0,233.0,0.0,7.2,30000000.0,32774834.0,2004.0,Trey Parker,Team America: World Police 
92.0,35131.0,282.0,16000.0,4.8,11000000.0,34334256.0,2013.0,John Luessenhop,Texas Chainsaw 3D 
123.0,42315.0,57.0,0.0,6.6,20000000.0,,1995.0,Jon Amiel,Copycat 
88.0,50337.0,153.0,13000.0,,20000000.0,32014289.0,2013.0,,Scary Movie 5 
158.0,,20.0,0.0,6.7,20000000.0,,1969.0,Joshua Logan,Paint Your Wagon 
128.0,136673.0,324.0,10000.0,7.6,20000000.0,31838002.0,2008.0,Gus Van Sant,Milk 
107.0,12276.0,122.0,,6.3,20000000.0,36874745.0,2016.0,,Risen 
91.0,75920.0,156.0,0.0,5.5,35000000.0,,2002.0,Steve Beck,Ghost Ship 
90.0,55008.0,161.0,21000.0,6.3,19000000.0,35033759.0,2011.0,Todd Strauss-Schulson,A Very Harold & Kumar 3D Christmas 
115.0,,69.0,0.0,6.5,20000000.0,29753944.0,1998.0,John McNaughton,Wild Things 
101.0,23424.0,121.0,0.0,5.6,,29062561.0,2009.0,Nelson McCormick,The Stepfather 
113.0,55441.0,,0.0,,20000000.0,31146570.0,2010.0,,The Debt 
113.0,143137.0,174.0,10000.0,7.6,20000000.0,27277055.0,2000.0,Stephen Frears,High Fidelity 
,,141.0,,3.9,27000000.0,26876529.0,2008.0,Eric Valette,One Missed Call 
101.0,,31.0,613.0,6.1,20000000.0,53146000.0,1996.0,John Schlesinger,Eye for an Eye 
111.0,152247.0,222.0,,7.3,20000000.0,30028592.0,2008.0,Roger Donaldson,The Bank Job 
108.0,666937.0,273.0,52000.0,8.3,,34126138.0,,Michel Gondry,Eternal Sunshine of the Spotless Mind 
105.0,41273.0,,0.0,5.8,20000000.0,25677801.0,2010.0,Andy Fickman,You Again 
109.0,94892.0,190.0,0.0,6.8,20000000.0,26415649.0,2008.0,David Ayer,Street Kings 
109.0,,427.0,49000.0,7.0,20000000.0,26003149.0,2013.0,Edgar Wright,The World's End 
99.0,15877.0,93.0,590.0,5.9,,,2007.0,Andrew Fleming,
98.0,105797.0,292.0,0.0,6.5,20000000.0,29975979.0,2009.0,Michael Spierig,
,,180.0,0.0,6.4,20000000.0,31584722.0,2010.0,,She's Out of My League 
109.0,32951.0,94.0,6000.0,5.8,20000000.0,23179303.0,2011.0,Thomas Bezucha,Monte Carlo 
75.0,25870.0,112.0,0.0,5.1,9000000.0,23078294.0,2006.0,William Brent Bell,
119.0,15230.0,20.0,0.0,6.8,20000000.0,21413105.0,1990.0,Simon Wincer,Quigley Down Under 
,,84.0,0.0,5.3,20000000.0,25077977.0,2010.0,Anthony Bell,Alpha and Omega 
,39541.0,120.0,3000.0,,20000000.0,23292105.0,2006.0,Renny Harlin,The Covenant 
103.0,22604.0,90.0,0.0,,,26870825.0,2006.0,Jessica Bendinger,
89.0,5332.0,103.0,431.0,4.9,40000000.0,20916309.0,2009.0,Robert Rodriguez,Shorts 
106.0,34774.0,59.0,1000.0,6.8,20000000.0,21200000.0,1995.0,,To Die For 
96.0,4303.0,86.0,,7.1,20000000.0,28876924.0,2016.0,Henry Joost,Nerve 
,50198.0,,0.0,6.8,,20207003.0,2008.0,Ed Harris,Appaloosa 
104.0,42664.0,114.0,0.0,6.1,20000000.0,20241395.0,1998.0,John Carpenter,Vampires 
24.0,12417.0,6.0,124.0,7.0,,,,,Yu-Gi-Oh! Duel Monsters             
108.0,422432.0,290.0,18000.0,8.5,806947.0,32000000.0,,Alfred Hitchcock,Psycho 
112.0,36983.0,80.0,0.0,5.9,40000000.0,19151864.0,2008.0,Howard Deutch,My Best Friend's Girl 
104.0,31323.0,98.0,0.0,6.3,20000000.0,23393765.0,2014.0,Shana Feste,Endless Love 
113.0,20539.0,,681.0,5.9,20000000.0,18882880.0,2007.0,,Georgia Rule 
98.0,2061.0,13.0,501.0,,20000000.0,8500000.0,1981.0,Steve Rash,Under the Rainbow 
121.0,33597.0,52.0,,7.0,20000000.0,,1985.0,Richard Donner,Ladyhawke 
114.0,18366.0,60.0,0.0,6.9,30000000.0,18252684.0,1998.0,Mark Steven Johnson,Simon Birch 
124.0,83786.0,154.0,0.0,7.5,20000000.0,19661987.0,2007.0,Mike Binder,Reign Over Me 
148.0,426359.0,274.0,76000.0,,15000000.0,18352454.0,2007.0,Sean Penn,Into the Wild 
108.0,26100.0,110.0,484.0,5.9,20000000.0,17803796.0,2006.0,Todd Phillips,School for Scoundrels 
95.0,49888.0,173.0,25000.0,5.0,20000000.0,17529157.0,2012.0,Michael J. Bassett,Silent Hill: Revelation 3D 
108.0,219091.0,,12000.0,7.3,,25753840.0,1996.0,Robert Rodriguez,
,4180.0,45.0,264.0,6.4,20000000.0,18081626.0,2005.0,Frank Nissen,Pooh's Heffalump Movie 
103.0,9105.0,45.0,0.0,6.6,20000000.0,17518220.0,1995.0,Jodie Foster,Home for the Holidays 
99.0,99353.0,377.0,,7.8,20000000.0,17104669.0,2004.0,,Kung Fu Hustle 
30.0,114.0,,4.0,6.7,,,,,Fired Up             
88.0,3875.0,,422.0,4.0,35000000.0,16988996.0,2002.0,Peter Hastings,The Country Bears 
,68119.0,201.0,0.0,7.6,20000000.0,15797907.0,2007.0,Marc Forster,
124.0,189683.0,192.0,0.0,7.7,20000000.0,16248701.0,2003.0,Alejandro G. Iñárritu,21 Grams 
84.0,13210.0,77.0,269.0,5.8,20000000.0,15712072.0,2004.0,Paul Abascal,Paparazzi 
122.0,348010.0,350.0,19000.0,,37000000.0,191449475.0,2008.0,Catherine Hardwicke,Twilight 
101.0,14147.0,81.0,401.0,5.6,20000000.0,15408822.0,2003.0,,A Guy Thing 
98.0,,81.0,1000.0,5.3,20000000.0,15464026.0,2000.0,Amy Heckerling,Loser 
105.0,35137.0,222.0,10000.0,7.4,,14359793.0,2009.0,Michael Moore,Capitalism: A Love Story 
225.0,6484.0,27.0,,6.6,20000000.0,8000000.0,,George Stevens,The Greatest Story Ever Told 
111.0,20186.0,155.0,,6.2,,,2015.0,Billy Ray,Secret in Their Eyes 
88.0,74945.0,111.0,0.0,1.9,,14174654.0,2008.0,Jason Friedberg,Disaster Movie 
88.0,26236.0,107.0,0.0,5.7,27000000.0,15988876.0,2009.0,Nimród Antal,Armored 
94.0,23928.0,34.0,0.0,6.6,20000000.0,13801755.0,1997.0,Jon Amiel,The Man Who Knew Too Little 
117.0,58957.0,,,6.0,20000000.0,13987482.0,2011.0,Mark Mylod,What's Your Number? 
95.0,,289.0,10000.0,6.1,,14291570.0,2012.0,James Mather,Lockout 
99.0,26390.0,76.0,713.0,4.8,40000000.0,12181484.0,2004.0,Barry Levinson,Envy 
,112516.0,150.0,0.0,6.2,20000000.0,,,Mark Neveldine,Crank: High Voltage 
98.0,29385.0,67.0,979.0,7.5,20000000.0,13383737.0,1994.0,Woody Allen,
123.0,5796.0,36.0,0.0,6.3,20000000.0,13391174.0,2006.0,Michael O. Sajbel,One Night with the King 
101.0,24019.0,149.0,983.0,7.1,,12987647.0,2002.0,Phillip Noyce,
102.0,69172.0,156.0,0.0,6.6,22000000.0,12469811.0,2005.0,,The Weather Man 
94.0,21542.0,64.0,977.0,6.1,20000000.0,,2002.0,Walter Hill,Undisputed 
102.0,60516.0,210.0,0.0,6.7,20000000.0,13214030.0,2008.0,David Koepp,Ghost Town 
108.0,,113.0,,5.6,22000000.0,12232937.0,2009.0,Renny Harlin,
116.0,92237.0,390.0,25000.0,7.2,,12134420.0,2010.0,Matt Reeves,Let Me In 
93.0,6701.0,5.0,444.0,4.3,20000000.0,11784000.0,1994.0,,3 Ninjas Kick Back 
102.0,79855.0,248.0,0.0,6.4,20000000.0,11169531.0,2008.0,Michel Gondry,Be Kind Rewind 
,,137.0,0.0,7.1,20000000.0,11034436.0,2005.0,Stephen Frears,Mrs Henderson Presents 
115.0,32567.0,214.0,,6.3,20000000.0,12626905.0,2016.0,John Hillcoat,Triple 9 
96.0,,104.0,0.0,7.4,20000000.0,10569071.0,1997.0,Woody Allen,Deconstructing Harry 
98.0,16372.0,81.0,311.0,6.1,20000000.0,10544143.0,,Damon Santostefano,Three to Tango 
,61360.0,175.0,25000.0,6.6,20000000.0,13650738.0,,John Wells,Burnt 
106.0,17349.0,20.0,855.0,6.0,20000000.0,10555348.0,1989.0,Neil Jordan,We're No Angels 
101.0,30083.0,69.0,0.0,6.8,20000000.0,9714482.0,1996.0,Woody Allen,Everyone Says I Love You 
87.0,89547.0,168.0,0.0,7.4,9000000.0,8579684.0,2007.0,Frank Oz,Death at a Funeral 
111.0,60156.0,166.0,0.0,6.8,20000000.0,9525276.0,2007.0,James Wan,Death Sentence 
99.0,49855.0,160.0,10000.0,7.2,21000000.0,8855646.0,2009.0,Kirk Jones,Everybody's Fine 
,25371.0,,0.0,1.9,,9109322.0,2004.0,Bob Clark,Superbabies: Baby Geniuses 2 
83.0,21933.0,72.0,676.0,,,8326035.0,2005.0,Les Mayfield,The Man 
91.0,9785.0,53.0,233.0,4.5,20000000.0,8104069.0,2007.0,Les Mayfield,Code Name: The Cleaner 
108.0,6838.0,76.0,924.0,6.3,20000000.0,8054280.0,2004.0,Michael Lembeck,
,3454.0,15.0,548.0,7.0,20000000.0,,1969.0,Bob Fosse,Sweet Charity 
148.0,61935.0,401.0,18000.0,6.7,20000000.0,8093318.0,2014.0,Paul Thomas Anderson,Inherent Vice 
77.0,3851.0,31.0,346.0,2.8,20000000.0,7382993.0,2006.0,Dave Borthwick,Doogal 
,7894.0,65.0,0.0,5.0,,8888355.0,,Benson Lee,Battle of the Year 
42.0,15612.0,26.0,0.0,7.5,,,,,Perception             
83.0,8560.0,,797.0,4.3,12000000.0,7001720.0,2008.0,David Zucker,An American Carol 
